id,PM2_5_next_hour
AQ_943859884785,8.439624069443942
AQ_FCC799B477DF,9.389872601871792
AQ_8C1F5E2F4908,9.669584663526217
AQ_5EAA0B0DF569,7.552915198643926
AQ_E93E889DC0E8,8.200575235055519
AQ_3C0D0CCE3EE8,8.713123324197733
AQ_80B9449C4DC1,6.2833402679231325
AQ_62890085CFB3,9.77584976373393
AQ_59AB85AD66E9,8.675471240149895
AQ_53E919900058,8.832198242055435
AQ_FB0E7DCBB884,11.006053195100373
AQ_392406F2E642,9.40398866252724
AQ_84B141BFBBFE,8.976029833227855
AQ_48805164C359,8.753116619205827
AQ_763441F6C112,8.934192337669591
AQ_06F7B57721C0,9.11957045922071
AQ_3923CAD837CF,10.867536631007757
AQ_CC4291B7ABB8,10.26592985947047
AQ_366087303F5D,8.294075413395765
AQ_6D438F1B5CDA,9.962521095312903
AQ_ED86F966621C,10.302019920858788
AQ_3092BD137FBE,8.459222972957903
AQ_79C3BAB3FE7C,7.4724701325806295
AQ_2D463D329666,8.183823219862717
AQ_89CF6A3F49A2,8.19394763243866
AQ_EA00E1044C8C,9.460626464158613
AQ_3D85C2DE4004,10.433012680886828
AQ_7308EF0C80E7,9.712860726313318
AQ_CD4D2E39A54A,9.929518654367817
AQ_D7E8D783FA82,10.45167225856413
AQ_B30D0F648368,10.46283621407595
AQ_11ED1514378D,9.512613224632071
AQ_AF501212E0A6,10.245404771464129
AQ_62D29ED2DF09,9.824895118214135
AQ_F3E6C7091AA3,9.725140135031358
AQ_73AAADF32CCD,9.004004508529041
AQ_6D0661AA876E,9.265867515240439
AQ_3087DD6493C3,9.651895541859
AQ_C81ED4A8B681,8.496281489622822
AQ_FA2056362BB5,7.511908484885652
AQ_139D7110D772,6.120623782736923
AQ_953DBD52D0C7,8.657264797881234
AQ_9CA164ACB1D8,8.703849877326656
AQ_BBA9A4906357,7.143114282105382
AQ_2152FA5AF457,9.562792471031836
AQ_56976F2CB9F2,7.845303828880977
AQ_986585AF6772,10.20155356029258
AQ_0B9F0973F28E,12.845628885043913
AQ_23958C66B327,10.457842655020803
AQ_5D8910F9D4E4,10.872369698962226
AQ_A00BBCC21F0B,10.75436101790929
AQ_B60A79335F35,11.771019659963954
AQ_32C4AEA62FC5,6.931972916373951
AQ_4EC374639F2C,10.329398639801619
AQ_2E9F08C5F42C,12.792390891744867
AQ_E66F69C3833E,14.876086279005031
AQ_0A40AB3BCEDF,11.770424754536771
AQ_F9954886357F,9.577031223264791
AQ_CD4B245A5FAC,10.022321996700796
AQ_F51F5EFAD5AA,9.964404513444387
AQ_618ABDEED426,8.911254577687734
AQ_DC6D6524C19C,12.482254862977848
AQ_AB8C45A30E56,13.598859841227489
AQ_30C1D0222491,17.960629369819845
AQ_C6B554966934,20.947576388374838
AQ_3AE89693EE5D,25.731597953606627
AQ_54069930F4B2,24.43749138155552
AQ_18F405160E1F,25.77185120188074
AQ_E52F3CCC8EFA,29.970698366490478
AQ_DED0410C90CC,32.48722658616909
AQ_FD65E93D03DA,36.77446066161222
AQ_F0E6DD40A1E8,39.8311953622507
AQ_763BB84186F0,45.01457180344951
AQ_5EC438273624,49.58350435318547
AQ_C2C27620E7F5,56.23557332244129
AQ_BCE6A6DBB9A9,63.983505034876806
AQ_138824680CCB,65.34663477764032
AQ_D0F550CB8F2B,82.68714960709782
AQ_0CC4E675EBE3,99.10494427846614
AQ_D8BE91C9BA30,110.9124317371393
AQ_B3369D1223C1,124.99682609883837
AQ_6D0CB512D38C,133.98918982962405
AQ_17AB2778D687,138.22890955339815
AQ_82B2771036E6,147.59133570586857
AQ_719C0B9F5DB4,144.43144994557085
AQ_219D3533FD14,124.105402952144
AQ_80394B54BD8D,86.53131460728791
AQ_7D20F82F0280,58.43500703654259
AQ_8525AA6D5D26,50.694360120849744
AQ_4D9AF5DB15D3,35.52821836186771
AQ_585A4FE612F9,29.681529245602533
AQ_394897879A11,32.570941736459325
AQ_75EC650E421C,36.440214195960586
AQ_20BAEE044C12,40.303867699777065
AQ_00C394B75AA7,68.21576498318251
AQ_43555B92A051,41.07978961016451
AQ_BE87E8A129A5,24.89404614970195
AQ_872FA0C7BAE8,24.88417268759009
AQ_4D976FE05BD4,24.206764340258925
AQ_C4036242F76A,24.127845694755734
AQ_0F8A36D7BF38,25.561045079476912
AQ_4C9AC9F1D2E4,21.91258178175615
AQ_6EBCE9F77AF0,27.607673786021905
AQ_11AE6D5BCDD6,28.06827131046171
AQ_B03366245BDF,28.227687164158638
AQ_C5272534C06A,30.725056260390257
AQ_07011B38BACB,29.90777058815892
AQ_122F226847C1,29.908196541317057
AQ_80396BCC0A1A,24.828920131434483
AQ_0CDDE56F5EEE,14.04807165196497
AQ_5B4A0A2C0E73,6.88535636790769
AQ_80ACD40EE3DB,11.945288955501795
AQ_1016580D01FA,8.263574509406425
AQ_7942CD8C024F,11.778022045499574
AQ_D8C9E85C639C,9.754603295163596
AQ_E6515F3A30C5,11.075639233261123
AQ_CA68930C5908,25.148217150019303
AQ_A80CE5CE8CAE,33.428479269487234
AQ_D79DD2C21B19,35.31478777434331
AQ_7EF59029691A,35.38677107928822
AQ_3D36ED888ECC,33.72018452080687
AQ_6172390217AC,35.911552912269094
AQ_135FFC6266EF,24.613130860876396
AQ_D7E9F74078F9,24.101252717743304
AQ_DC15495CFBB5,15.613625868569372
AQ_A706FD32892E,14.402031799449446
AQ_F34C782A4DFD,14.645503501352371
AQ_E1615CB17A09,16.42294728795891
AQ_1F58A0A14FA6,16.02364145426095
AQ_7891251BF007,17.31774847959147
AQ_9EE8990458F0,16.137553453094156
AQ_30D342A57012,17.960578486897546
AQ_F34CA317CB28,11.882360003545026
AQ_EF81E0917E24,10.15400680850441
AQ_E0E3C22B7828,12.76204269750105
AQ_B401AA1427E0,6.537326716402821
AQ_D34D994A28C4,4.088113417031167
AQ_7261832378BE,23.131497327455786
AQ_5BBA17D00B28,60.71711461347413
AQ_B7B9F829B0C7,64.77021410820441
AQ_271E5EC851D3,71.34921215455844
AQ_5996498E6D00,75.26645033511272
AQ_12B6A11D6062,39.9941582925946
AQ_FCE37CF85C6E,48.98351947294078
AQ_00EDD0DB43AE,47.769279509823235
AQ_1336D137A8BF,22.896560097513866
AQ_292E2DF6743B,21.120114298321212
AQ_F4B977025F22,16.24843431249987
AQ_4F901F5DB11A,17.878966929712238
AQ_2C4774A2009C,21.84374753727147
AQ_8C71E3B3EC58,18.983136658237868
AQ_B3E881E91DD1,22.937970746836925
AQ_06CFE60EBA53,23.572799346230497
AQ_AD8DB3E799AE,21.611134232370087
AQ_4D209C9844CF,20.746180154557308
AQ_A1851B997A4A,28.119911981464437
AQ_A6EBCCF68152,33.40280685058636
AQ_5E244784F0EA,36.65931309229376
AQ_2A38729FC955,27.961943703133944
AQ_92F96BE80795,18.27425429976276
AQ_8222AB7B68F0,18.901388312856117
AQ_0C13EF6B6E8A,17.790976763145686
AQ_889EF6999C21,10.479811802217418
AQ_0787BC7380F6,12.28385175994759
AQ_97280DC6D28C,7.970255059468049
AQ_F86CC5CC3993,6.740474371424388
AQ_0C5EC7A3E642,10.796544925397233
AQ_A5FC69B7D8BA,14.233503667350865
AQ_EE22D7117C2C,19.027759707018337
AQ_1A8CF80827FA,25.610473131248657
AQ_864A6EAFC770,28.75125948968657
AQ_95A926B701C2,29.65423942574907
AQ_71A02E2E7163,33.36283062870414
AQ_E04AFDED1997,31.963047264512127
AQ_08FAF8D170D9,35.2587665919832
AQ_A51FC49D29F7,29.876115024317773
AQ_126989CDF8B8,23.472560002629972
AQ_0C52311D11D0,19.328216796803687
AQ_C24183F9A50E,17.632742159900086
AQ_9A6B218DCE76,18.224366015148743
AQ_F42E9E1B7785,22.967793360772575
AQ_AA842FA61F17,19.455954964482547
AQ_4FC03FBF2C30,17.16349318005726
AQ_BD16BEE5888A,22.296196606350666
AQ_B23889599CF6,13.474994317259203
AQ_DAEC8734F474,9.02957236429902
AQ_B69F12CCA80B,7.822879817638419
AQ_6BF56F40FB26,10.149068930486854
